created_at,avg_motion
20/09/20 22:41,0
20/09/20 22:43,0.148333333
20/09/20 22:46,0.021666667
20/09/20 22:46,0.075
20/09/20 22:48,0
20/09/20 22:51,0
20/09/20 22:53,0
20/09/20 22:56,0
20/09/20 22:56,0
20/09/20 22:58,0
20/09/20 23:01,0
20/09/20 23:03,0
20/09/20 23:06,0
20/09/20 23:06,0
20/09/20 23:08,0
20/09/20 23:11,0
20/09/20 23:13,0.026666667
20/09/20 23:16,0
20/09/20 23:16,0.001666667
20/09/20 23:18,0
20/09/20 23:21,0
20/09/20 23:23,0
20/09/20 23:26,0
20/09/20 23:26,0
20/09/20 23:28,0
20/09/20 23:31,0
20/09/20 23:33,0
20/09/20 23:36,0
20/09/20 23:35,0
20/09/20 23:38,0
20/09/20 23:41,0
20/09/20 23:43,0
20/09/20 23:46,0
20/09/20 23:45,0
20/09/20 23:48,0
20/09/20 23:51,0
20/09/20 23:53,0
20/09/20 23:56,0
20/09/20 23:55,0
20/09/20 23:58,0
21/09/20 0:01,0
21/09/20 0:03,0
21/09/20 0:06,0
21/09/20 0:05,0
21/09/20 0:08,0
21/09/20 0:11,0.016666667
21/09/20 0:13,0
21/09/20 0:16,0
21/09/20 0:15,0
21/09/20 0:18,0
21/09/20 0:21,0
21/09/20 0:23,0
21/09/20 0:26,0
21/09/20 0:25,0
21/09/20 0:28,0
21/09/20 0:31,0
21/09/20 0:33,0
21/09/20 0:36,0
21/09/20 0:35,0
21/09/20 0:38,0
21/09/20 0:41,0
21/09/20 0:43,0
21/09/20 0:46,0
21/09/20 0:45,0
21/09/20 0:48,0
21/09/20 0:51,0
21/09/20 0:53,0.121666667
21/09/20 0:56,0.056666667
21/09/20 0:55,0.11
21/09/20 0:58,0
21/09/20 1:01,0
21/09/20 1:03,0.025
21/09/20 1:06,0.196666667
21/09/20 1:05,0.218333333
21/09/20 1:08,0.028333333
21/09/20 1:10,0.028333333
21/09/20 1:13,0
21/09/20 1:16,0
21/09/20 1:15,0
21/09/20 1:18,0
21/09/20 1:20,0
21/09/20 1:23,0
21/09/20 1:26,0.008333333
21/09/20 1:28,0
21/09/20 1:31,0
21/09/20 1:33,0
21/09/20 1:36,0
21/09/20 1:36,0
21/09/20 1:38,0
21/09/20 1:41,0
21/09/20 1:43,0
21/09/20 1:46,0
21/09/20 1:46,0
21/09/20 1:48,0
21/09/20 1:51,0
21/09/20 1:53,0
21/09/20 1:56,0
21/09/20 1:56,0
21/09/20 1:58,0
21/09/20 2:01,0
21/09/20 2:03,0
21/09/20 2:06,0
21/09/20 2:06,0
21/09/20 2:08,0
21/09/20 2:11,0
21/09/20 2:13,0
21/09/20 2:16,0
21/09/20 2:16,0
21/09/20 2:18,0
21/09/20 2:21,0
21/09/20 2:23,0
21/09/20 2:26,0
21/09/20 2:26,0
21/09/20 2:28,0
21/09/20 2:31,0
21/09/20 2:33,0
21/09/20 2:36,0
21/09/20 2:36,0
21/09/20 2:38,0
21/09/20 2:41,0
21/09/20 2:43,0
21/09/20 2:46,0
21/09/20 2:45,0
21/09/20 2:48,0
21/09/20 2:51,0
21/09/20 2:53,0.026666667
21/09/20 2:56,0
21/09/20 2:55,0
21/09/20 2:58,0
21/09/20 3:01,0
21/09/20 3:03,0
21/09/20 3:06,0
21/09/20 3:05,0
21/09/20 3:08,0
21/09/20 3:11,0
21/09/20 3:13,0
21/09/20 3:16,0
21/09/20 3:15,0
21/09/20 3:18,0
21/09/20 3:21,0
21/09/20 3:23,0
21/09/20 3:26,0
21/09/20 3:25,0
21/09/20 3:28,0
21/09/20 3:31,0
21/09/20 3:33,0
21/09/20 3:36,0.008333333
21/09/20 3:35,0.008333333
21/09/20 3:38,0
21/09/20 3:41,0
21/09/20 3:43,0
21/09/20 3:46,0
21/09/20 3:45,0
21/09/20 3:48,0
21/09/20 3:51,0
21/09/20 3:53,0
21/09/20 3:56,0
21/09/20 3:55,0
21/09/20 3:58,0
21/09/20 4:01,0
21/09/20 4:03,0
21/09/20 4:06,0
21/09/20 4:05,0
21/09/20 4:08,0
21/09/20 4:11,0
21/09/20 4:13,0
21/09/20 4:16,0
21/09/20 4:15,0
21/09/20 4:18,0
21/09/20 4:20,0
21/09/20 4:23,0
21/09/20 4:26,0
21/09/20 4:28,0.008333333
21/09/20 4:31,0
21/09/20 4:33,0
21/09/20 4:36,0
21/09/20 4:36,0
21/09/20 4:38,0
21/09/20 4:41,0
21/09/20 4:43,0
21/09/20 4:46,0
21/09/20 4:46,0
21/09/20 4:48,0
21/09/20 4:51,0
21/09/20 4:53,0
21/09/20 4:56,0
21/09/20 4:56,0
21/09/20 4:58,0
21/09/20 5:01,0
21/09/20 5:03,0
21/09/20 5:06,0
21/09/20 5:06,0
21/09/20 5:08,0
21/09/20 5:11,0
21/09/20 5:13,0
21/09/20 5:16,0
21/09/20 5:16,0
21/09/20 5:18,0
21/09/20 5:21,0.026666667
21/09/20 5:23,0
21/09/20 5:26,0
21/09/20 5:26,0
21/09/20 5:28,0
21/09/20 5:31,0
21/09/20 5:33,0
21/09/20 5:36,0
21/09/20 5:36,0
21/09/20 5:38,0
21/09/20 5:41,0
21/09/20 5:43,0
21/09/20 5:46,0
21/09/20 5:45,0
21/09/20 5:48,0
21/09/20 5:51,0
21/09/20 5:53,0
21/09/20 5:56,0
21/09/20 5:55,0
21/09/20 5:58,0
21/09/20 6:01,0
21/09/20 6:03,0
21/09/20 6:06,0
21/09/20 6:05,0
21/09/20 6:08,0.008333333
21/09/20 6:11,0
21/09/20 6:13,0
21/09/20 6:16,0
21/09/20 6:15,0
21/09/20 6:18,0
21/09/20 6:21,0
21/09/20 6:23,0
21/09/20 6:26,0
21/09/20 6:25,0
21/09/20 6:28,0
21/09/20 6:31,0
21/09/20 6:33,0
21/09/20 6:36,0
21/09/20 6:35,0
21/09/20 6:38,0
21/09/20 6:41,0.026666667
21/09/20 6:43,0.026666667
21/09/20 6:46,0
21/09/20 6:45,0
21/09/20 6:48,0
21/09/20 6:51,0
21/09/20 6:53,0
21/09/20 6:56,0.026666667
21/09/20 6:55,0.026666667
21/09/20 6:58,0
21/09/20 7:01,0.026666667
21/09/20 7:03,0
21/09/20 7:06,0
21/09/20 7:05,0
21/09/20 7:08,0
21/09/20 7:11,0
21/09/20 7:13,0
21/09/20 7:16,0
21/09/20 7:15,0
21/09/20 7:18,0
21/09/20 7:21,0
21/09/20 7:23,0
21/09/20 7:26,0
21/09/20 7:25,0
21/09/20 7:28,0
21/09/20 7:30,0
21/09/20 7:33,0
21/09/20 7:36,0.051666667
21/09/20 7:38,0.028333333
21/09/20 7:41,0.008333333
21/09/20 7:43,0
21/09/20 7:46,0
21/09/20 7:46,0
21/09/20 7:48,0
21/09/20 7:51,0
21/09/20 7:53,0
21/09/20 7:56,0
21/09/20 7:56,0
21/09/20 7:58,0
21/09/20 8:01,0
21/09/20 8:03,0
21/09/20 8:06,0
21/09/20 8:06,0
21/09/20 8:08,0
21/09/20 8:11,0
21/09/20 8:13,0.026666667
21/09/20 8:16,0
21/09/20 8:16,0
21/09/20 8:18,0
21/09/20 8:21,0
21/09/20 8:23,0
21/09/20 8:26,0
21/09/20 8:26,0
21/09/20 8:28,0
21/09/20 8:31,0
21/09/20 8:33,0
21/09/20 8:36,0
21/09/20 8:36,0
21/09/20 8:38,0
21/09/20 8:41,0
21/09/20 8:43,0
21/09/20 8:46,0
21/09/20 8:46,0
21/09/20 8:48,0
21/09/20 8:51,0
21/09/20 8:53,0
21/09/20 8:56,0
21/09/20 8:55,0
21/09/20 8:58,0
21/09/20 9:01,0
21/09/20 9:03,0
21/09/20 9:06,0
21/09/20 9:05,0
21/09/20 9:08,0
21/09/20 9:11,0
21/09/20 9:13,0
21/09/20 9:16,0
21/09/20 9:15,0
21/09/20 9:18,0
21/09/20 9:21,0
21/09/20 9:23,0
21/09/20 9:26,0
21/09/20 9:25,0
21/09/20 9:28,0
21/09/20 9:31,0
21/09/20 9:33,0
21/09/20 9:36,0
21/09/20 9:35,0
21/09/20 9:38,0
21/09/20 9:41,0
21/09/20 9:43,0
21/09/20 9:46,0
21/09/20 9:45,0
21/09/20 9:48,0
21/09/20 9:51,0
21/09/20 9:53,0
21/09/20 9:56,0.165
21/09/20 9:55,0.138333333
21/09/20 9:58,0.116666667
21/09/20 10:01,0.078333333
21/09/20 10:03,0.226666667
21/09/20 10:06,0.248333333
21/09/20 10:05,0.246666667
21/09/20 10:08,0.326666667
21/09/20 10:11,0.153333333
21/09/20 10:13,0
21/09/20 10:16,0
21/09/20 10:15,0
21/09/20 10:18,0
21/09/20 10:20,0
21/09/20 10:23,0
21/09/20 10:26,0.07
21/09/20 10:28,0
21/09/20 10:31,0
21/09/20 10:33,0
21/09/20 10:36,0.053333333
21/09/20 10:36,0.053333333
21/09/20 10:38,0
21/09/20 10:41,0
21/09/20 10:43,0
21/09/20 10:46,0
21/09/20 10:46,0
21/09/20 10:48,0
21/09/20 10:51,0
21/09/20 10:53,0
21/09/20 10:56,0.166666667
21/09/20 10:56,0.166666667
21/09/20 10:58,0
21/09/20 11:01,0
21/09/20 11:03,0
21/09/20 11:06,0
21/09/20 11:06,0
21/09/20 11:08,0.035
21/09/20 11:11,0.008333333
21/09/20 11:13,0
21/09/20 11:16,0
21/09/20 11:16,0
21/09/20 11:18,0
21/09/20 11:21,0
21/09/20 11:23,0
21/09/20 11:26,0
21/09/20 11:26,0
21/09/20 11:28,0
21/09/20 11:31,0
21/09/20 11:33,0.008333333
21/09/20 11:36,0
21/09/20 11:36,0
21/09/20 11:38,0
21/09/20 11:41,0.016666667
21/09/20 11:43,0.026666667
21/09/20 11:46,0
21/09/20 11:46,0
21/09/20 11:48,0
21/09/20 11:51,0
21/09/20 11:53,0
21/09/20 11:56,0.08
21/09/20 11:55,0.078333333
21/09/20 11:58,0.001666667
21/09/20 12:01,0
21/09/20 12:03,0
21/09/20 12:06,0.026666667
21/09/20 12:05,0.026666667
21/09/20 12:08,0
21/09/20 12:11,0
21/09/20 12:13,0
21/09/20 12:16,0
21/09/20 12:15,0
21/09/20 12:18,0
21/09/20 12:21,0
21/09/20 12:23,0
21/09/20 12:26,0.026666667
21/09/20 12:25,0.026666667
21/09/20 12:28,0.026666667
21/09/20 12:31,0
21/09/20 12:33,0
21/09/20 12:36,0.026666667
21/09/20 12:35,0.026666667
21/09/20 12:38,0
21/09/20 12:41,0
21/09/20 12:43,0.026666667
21/09/20 12:46,0
21/09/20 12:45,0
21/09/20 12:48,0
21/09/20 12:51,0.026666667
21/09/20 12:53,0
21/09/20 12:56,0
21/09/20 12:55,0
21/09/20 12:58,0
21/09/20 13:01,0
21/09/20 13:03,0
21/09/20 13:06,0.133333333
21/09/20 13:05,0.133333333
21/09/20 13:08,0.026666667
21/09/20 13:10,0.016666667
21/09/20 13:13,0.053333333
21/09/20 13:16,0
21/09/20 13:15,0
21/09/20 13:18,0
21/09/20 13:20,0
21/09/20 13:23,0.053333333
21/09/20 13:26,0.026666667
21/09/20 13:28,0.096666667
21/09/20 13:31,0.141666667
21/09/20 13:33,0.1
21/09/20 13:36,0.078333333
21/09/20 13:36,0.055
21/09/20 13:38,0.125
21/09/20 13:41,0.095
21/09/20 13:43,0.135
21/09/20 13:46,0
21/09/20 13:46,0
21/09/20 13:48,0
21/09/20 13:51,0
21/09/20 13:53,0.026666667
21/09/20 13:56,0.165
21/09/20 13:56,0.121666667
21/09/20 13:58,0.28
21/09/20 14:01,0.056666667
21/09/20 14:03,0.106666667
21/09/20 14:06,0
21/09/20 14:06,0.001666667
21/09/20 14:08,0.025
21/09/20 14:11,0.001666667
21/09/20 14:13,0.121666667
21/09/20 14:16,0.09
21/09/20 14:16,0.116666667
21/09/20 14:18,0.053333333
21/09/20 14:21,0
21/09/20 14:23,0
21/09/20 14:26,0
21/09/20 14:26,0
21/09/20 14:28,0
21/09/20 14:31,0
21/09/20 14:33,0
21/09/20 14:36,0
21/09/20 14:36,0
21/09/20 14:38,0.07
21/09/20 14:41,0.008333333
21/09/20 14:43,0
21/09/20 14:46,0
21/09/20 14:45,0
21/09/20 14:48,0.08
21/09/20 14:51,0
21/09/20 14:53,0
21/09/20 14:56,0
21/09/20 14:55,0
21/09/20 14:58,0
21/09/20 15:01,0
21/09/20 15:03,0
21/09/20 15:06,0.115
21/09/20 15:05,0.115
21/09/20 15:08,0
21/09/20 15:11,0
21/09/20 15:13,0
21/09/20 15:16,0
21/09/20 15:15,0
21/09/20 15:18,0.026666667
21/09/20 15:21,0
21/09/20 15:23,0
21/09/20 15:26,0
21/09/20 15:25,0
21/09/20 15:28,0
21/09/20 15:31,0
21/09/20 15:33,0
21/09/20 15:36,0
21/09/20 15:35,0
21/09/20 15:38,0
21/09/20 15:40,0
21/09/20 15:43,0.05
21/09/20 15:46,0.003333333
21/09/20 15:45,0.053333333
21/09/20 15:48,0
21/09/20 15:51,0
21/09/20 15:53,0
21/09/20 15:56,0
21/09/20 15:55,0
21/09/20 15:58,0.026666667
21/09/20 16:01,0
21/09/20 16:03,0
21/09/20 16:06,0
21/09/20 16:05,0
21/09/20 16:08,0
21/09/20 16:11,0
21/09/20 16:13,0
21/09/20 16:16,0
21/09/20 16:15,0
21/09/20 16:18,0.076666667
21/09/20 16:21,0.123333333
21/09/20 16:23,0.03
21/09/20 16:26,0
21/09/20 16:25,0
21/09/20 16:28,0
21/09/20 16:30,0
21/09/20 16:33,0
21/09/20 16:36,0
21/09/20 16:38,0
21/09/20 16:41,0
21/09/20 16:43,0
21/09/20 16:46,0
21/09/20 16:46,0
21/09/20 16:48,0
21/09/20 16:51,0
21/09/20 16:53,0
21/09/20 16:56,0
21/09/20 16:56,0
21/09/20 16:58,0
21/09/20 17:01,0.008333333
21/09/20 17:03,0
21/09/20 17:06,0
21/09/20 17:06,0
21/09/20 17:08,0
21/09/20 17:11,0
21/09/20 17:13,0
21/09/20 17:16,0
21/09/20 17:16,0
21/09/20 17:18,0.026666667
21/09/20 17:21,0.106666667
21/09/20 17:23,0.026666667
21/09/20 17:26,0
21/09/20 17:26,0
21/09/20 17:28,0
21/09/20 17:31,0
21/09/20 17:33,0
21/09/20 17:36,0.026666667
21/09/20 17:36,0.026666667
21/09/20 17:38,0.051666667
21/09/20 17:41,0.028333333
21/09/20 17:43,0.053333333
21/09/20 17:46,0.131666667
21/09/20 17:46,0.128333333
21/09/20 17:48,0.003333333
21/09/20 17:51,0.026666667
21/09/20 17:53,0.05
21/09/20 17:56,0.03
21/09/20 17:55,0.08
21/09/20 17:58,0
21/09/20 18:01,0
21/09/20 18:03,0
21/09/20 18:06,0
21/09/20 18:05,0
21/09/20 18:08,0
21/09/20 18:11,0
21/09/20 18:13,0
21/09/20 18:16,0.026666667
21/09/20 18:15,0.026666667
21/09/20 18:18,0
21/09/20 18:21,0
21/09/20 18:23,0
21/09/20 18:26,0
21/09/20 18:25,0
21/09/20 18:28,0
21/09/20 18:31,0
21/09/20 18:33,0.026666667
21/09/20 18:36,0
21/09/20 18:35,0
21/09/20 18:38,0
21/09/20 18:41,0
21/09/20 18:43,0
21/09/20 18:46,0
21/09/20 18:45,0
21/09/20 18:48,0
21/09/20 18:51,0
21/09/20 18:53,0
21/09/20 18:56,0
21/09/20 18:55,0
21/09/20 18:58,0
21/09/20 19:01,0
21/09/20 19:03,0
21/09/20 19:06,0
21/09/20 19:05,0
21/09/20 19:08,0
21/09/20 19:10,0
21/09/20 19:13,0
21/09/20 19:16,0
21/09/20 19:18,0
21/09/20 19:21,0
21/09/20 19:23,0.026666667
21/09/20 19:26,0.263333333
21/09/20 19:26,0.21
21/09/20 19:28,0.186666667
21/09/20 19:31,0.345
21/09/20 19:33,0.163333333
21/09/20 19:36,0
21/09/20 19:36,0
21/09/20 19:38,0
21/09/20 19:41,0.025
21/09/20 19:43,0.001666667
21/09/20 19:46,0.016666667
21/09/20 19:46,0
21/09/20 19:48,0.016666667
21/09/20 19:51,0.026666667
21/09/20 19:53,0
21/09/20 19:56,0
21/09/20 19:56,0
21/09/20 19:58,0
21/09/20 20:01,0
21/09/20 20:03,0
21/09/20 20:06,0
21/09/20 20:06,0
21/09/20 20:08,0
21/09/20 20:11,0
21/09/20 20:13,0.053333333
21/09/20 20:16,0
21/09/20 20:16,0.003333333
21/09/20 20:18,0
21/09/20 20:21,0
21/09/20 20:23,0
21/09/20 20:26,0
21/09/20 20:26,0
21/09/20 20:28,0
21/09/20 20:31,0
21/09/20 20:33,0
21/09/20 20:36,0
21/09/20 20:36,0
21/09/20 20:38,0
21/09/20 20:41,0
21/09/20 20:43,0
21/09/20 20:46,0
21/09/20 20:46,0
21/09/20 20:48,0
21/09/20 20:51,0
21/09/20 20:53,0
21/09/20 20:56,0
21/09/20 20:55,0
21/09/20 20:58,0.026666667
21/09/20 21:01,0.026666667
21/09/20 21:03,0
21/09/20 21:06,0
21/09/20 21:05,0
21/09/20 21:08,0
21/09/20 21:11,0
21/09/20 21:13,0
21/09/20 21:16,0
21/09/20 21:15,0
21/09/20 21:18,0.026666667
21/09/20 21:21,0
21/09/20 21:23,0
21/09/20 21:26,0
21/09/20 21:25,0
21/09/20 21:28,0
21/09/20 21:31,0
21/09/20 21:33,0
21/09/20 21:36,0
21/09/20 21:35,0
21/09/20 21:38,0
21/09/20 21:41,0
21/09/20 21:43,0
21/09/20 21:46,0.076666667
21/09/20 21:45,0.025
21/09/20 21:48,0.14
21/09/20 21:51,0.256666667
21/09/20 21:53,0.151666667
21/09/20 21:56,0.073333333
21/09/20 21:55,0.1
21/09/20 21:58,0.051666667
21/09/20 22:01,0.156666667
21/09/20 22:03,0.091666667
21/09/20 22:06,0
21/09/20 22:05,0
21/09/20 22:08,0.101666667
21/09/20 22:11,0.118333333
21/09/20 22:13,0.113333333
21/09/20 22:16,0.081666667
21/09/20 22:15,0.108333333
21/09/20 22:18,0
21/09/20 22:20,0
21/09/20 22:23,0
21/09/20 22:26,0
21/09/20 22:28,0
21/09/20 22:31,0
21/09/20 22:33,0
21/09/20 22:36,0
21/09/20 22:36,0
21/09/20 22:38,0
21/09/20 22:41,0
21/09/20 22:43,0.026666667
21/09/20 22:46,0
21/09/20 22:46,0
21/09/20 22:48,0
21/09/20 22:51,0
21/09/20 22:53,0
21/09/20 22:56,0
21/09/20 22:56,0
21/09/20 22:58,0.043333333
21/09/20 23:01,0
21/09/20 23:03,0
21/09/20 23:06,0
21/09/20 23:09,0
21/09/20 23:11,0.025
21/09/20 23:14,0.01
